row ID,row m/z,row retention time,Blank_pos.mzML Peak area,S01_pos.mzML Peak area,S02_pos.mzML Peak area,S03_pos.mzML Peak area,S04_pos.mzML Peak area,S05_pos.mzML Peak area,S06_pos.mzML Peak area,S07_pos.mzML Peak area,S08_pos.mzML Peak area,S09_pos.mzML Peak area,S10_pos.mzML Peak area,S11_pos.mzML Peak area,S12_pos.mzML Peak area,S13_pos.mzML Peak area,S14_pos.mzML Peak area,S15_pos.mzML Peak area,S16_pos.mzML Peak area,S17_pos.mzML Peak area,S18_pos.mzML Peak area,S19_pos.mzML Peak area,S20_pos.mzML Peak area,S21_pos.mzML Peak area,S22_pos.mzML Peak area,S23_pos.mzML Peak area,S24_pos.mzML Peak area,S26_pos.mzML Peak area,S27_pos.mzML Peak area,S28_pos.mzML Peak area,S29_pos.mzML Peak area,S30_pos.mzML Peak area,S31_pos.mzML Peak area,S32_pos.mzML Peak area,S34_pos.mzML Peak area,S35_pos.mzML Peak area,S36_pos.mzML Peak area,S37_pos.mzML Peak area,S38_pos.mzML Peak area,S39_pos.mzML Peak area,S40_pos.mzML Peak area,S41_pos.mzML Peak area,S42_pos.mzML Peak area,S43_pos.mzML Peak area,S44_pos.mzML Peak area,S45_pos.mzML Peak area,S46_pos.mzML Peak area,S47_pos.mzML Peak area,S48_pos.mzML Peak area,S49_pos.mzML Peak area,S50_pos.mzML Peak area,
5860,270.1847588971928,14.892133,0,93341.336,97077.055,88792.36,183992.73,355618.78,62745.125,93906.3,308999.4,318574.4,207468.64,325351.62,193544.0,224392.25,219622.11,187053.28,202475.61,196994.25,183799.88,282634.6,148445.88,399396.8,391162.2,55637.266,148142.48,244767.44,234596.06,182614.75,55799.7,192318.75,62373.547,212453.8,267841.72,598835.4,276324.34,89686.586,397225.44,108714.92,253666.34,88235.68,196701.3,61695.266,185769.38,110528.27,240366.2,141677.08,222988.84,429386.4,194378.25,
4671,270.18477513635435,13.302288,0,6445.7446,2038.3397,5503.276,11809.615,21068.531,2708.989,6768.4263,15026.557,32959.523,14964.234,24558.6,9670.144,13859.2295,10278.24,7094.4004,8440.495,15771.723,9747.712,14976.672,1909.0803,9374.72,8081.223,1837.0961,6662.063,13181.165,6371.2114,13861.956,4628.789,13260.826,4925.517,14606.287,13182.965,11549.136,20798.535,600.2831,19370.545,5050.8745,12984.909,2253.6414,14725.752,1345.1616,13123.151,5497.5586,13061.245,9845.608,12062.007,7050.48,11815.065,
4432,270.1847825115142,12.427711,0,6302.7305,4711.9414,3210.33,4187.4507,14463.633,3940.5981,11954.976,10827.447,28484.756,9737.856,20298.76,6608.893,10978.258,7699.3843,9150.122,5695.152,5764.5073,5533.0913,9574.035,1272.3862,6913.6157,3016.057,2647.7568,2980.689,7088.1553,7441.852,9651.758,2830.1855,10525.498,6166.8843,10584.688,10705.619,5152.835,3566.9922,1764.335,4471.422,11716.135,10817.618,4986.7075,10708.002,2369.2102,10576.805,10043.961,3857.4346,8622.675,9144.451,5115.0786,9934.947,
5049,270.18480345013336,13.996636,0,32203.127,32735.426,33662.836,74588.945,111781.875,25907.75,47825.11,98343.3,155599.39,85707.52,133183.39,66816.195,81125.19,66094.6,67417.125,60836.836,84581.68,70788.12,95969.28,31099.799,56324.383,62080.188,21179.453,52500.92,90129.71,36408.94,82380.36,23682.867,78371.85,43287.88,86279.82,97141.445,65255.12,110129.85,14130.065,122536.46,36772.996,85168.66,19769.31,81750.305,20127.146,84488.39,41284.652,87051.82,46461.87,83685.75,46279.688,63264.82,
7670,270.27866167827665,15.807327,228026.88,177233.2,204566.02,186196.14,136159.52,192201.7,129923.13,172201.6,201027.98,109679.63,195047.64,171101.58,155168.06,172554.22,178043.53,169864.02,183639.22,176767.44,118676.49,160892.81,179105.45,180329.22,140990.36,160316.1,160988.19,148207.33,187336.8,165002.69,153692.6,149225.39,173679.3,184270.3,135595.83,232041.83,203001.14,166763.28,238173.06,117787.75,184817.56,153501.17,183502.88,141360.0,158071.3,127129.766,129605.31,123666.945,181799.78,161348.25,135044.22,
6262,270.27870702933683,15.1199045,12150.282,20052.135,20521.195,19263.125,28614.613,43095.645,17763.47,20766.3,36096.332,42391.49,30356.656,39897.94,25030.094,33774.875,32942.668,28362.592,27221.32,32214.492,22626.273,35864.03,20787.275,19297.889,21412.295,14723.02,24463.982,30650.826,17751.184,27759.215,9731.082,29120.643,18704.719,32611.113,32977.598,23515.814,37248.21,14166.283,55312.48,5661.016,30439.84,15466.3,29847.955,15547.776,28635.72,19209.217,37620.195,18681.854,30475.496,21026.014,26795.71,
5312,270.3150752080963,14.24982,717.45435,2111.9888,77698.945,4925.395,62293.125,2697.0645,11621.38,2453.56,3607.1577,6661.878,8482.474,6491.6953,14537.84,5801.3765,9640.374,3605.7432,14376.798,4823.5737,2420.2192,7580.5967,1230.4929,2967.0942,9076.447,549.2743,6742.0386,8114.556,2254.7444,10715.891,1253.1752,12267.526,4157.8535,9223.66,6115.269,18648.61,11242.367,0,22200.186,1124.608,12310.8,4696.0205,8851.213,0,3964.7825,4269.83,6792.205,680.52783,6555.9204,3090.1584,26140.059,
4941,270.62304085018985,13.88398,0,10091.197,7253.7637,8372.195,11239.285,7698.033,15598.353,21908.47,11941.922,7690.563,10250.413,11495.572,10610.161,14130.874,5537.4814,2958.2483,11354.754,14178.207,8979.213,9272.975,13030.809,6443.0273,10126.987,14115.676,12596.741,12706.264,12870.389,8639.731,10361.2295,9283.437,10046.534,2085.8906,16914.23,12940.86,8467.387,15603.61,9704.396,10278.451,5826.5693,10893.049,8346.715,3136.9443,7139.535,7784.958,6742.0938,17473.264,6658.717,10112.519,2796.5303,
2050,270.95767551790107,0.6870451,0,204234.0,261864.55,212252.05,250286.61,219036.9,154456.12,257470.19,338568.6,327156.47,366743.8,163049.55,359348.56,377401.66,281369.7,172656.69,329392.53,285945.75,73715.125,262400.56,56963.4,499045.22,320965.75,347071.2,270679.72,243339.92,375917.06,516516.4,196661.03,272220.7,253096.47,295676.7,274544.72,216091.47,173370.56,249675.94,425088.44,232269.16,239322.64,678.67163,4966.51,0,222742.8,413543.56,88615.7,297617.62,357633.94,359619.28,373500.0,
1769,270.96599577669866,0.6651015,0,0,14560.379,36839.08,8994.211,15756.793,34761.438,8531.818,6586.7803,4958.409,1718.7694,12868.94,9636.49,3517.666,1963.502,18010.158,6206.721,14570.936,76873.48,0,278468.9,0,8551.592,10359.901,12458.351,0,15496.934,0,5553.532,9673.059,5615.8184,6646.525,9946.052,17769.402,11734.877,27696.555,8141.912,6955.2373,7067.186,0,580.66864,8556.814,4172.0386,5513.5054,60461.594,4599.8145,3733.5474,10125.215,2973.5723,
1746,271.03961530054255,0.65802836,0,4044.2407,29566.854,8701.301,50337.137,33774.43,8017.394,40255.367,30739.768,44355.37,51615.047,40965.656,31113.363,40050.17,79197.4,29965.74,60071.15,95204.5,4808.3745,58005.87,2674.595,32476.547,60632.105,30983.436,42431.87,11609.5,27610.838,49840.227,12826.307,40586.332,7886.057,53152.605,32557.465,37767.11,9198.823,6951.528,77120.97,38270.49,40689.74,44332.72,53071.855,13898.783,39419.38,38484.867,3401.495,39866.355,53051.61,34623.64,51657.71,
5772,271.20528504389625,14.808391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602.7009,0,0,0,0,0,24427.578,0,0,0,0,0,2125.8203,0,0,
4051,271.2052985813052,11.1311,0,14960.221,15069.36,699.7447,0,10544.054,10755.034,1156.7896,7943.329,3315.09,3412.019,12332.381,7782.7183,11933.717,1345.1576,4356.736,21290.586,608.70355,0,0,2082.6223,2683.527,16130.27,13521.335,9829.456,0,18728.13,14688.018,1569.7938,3049.2412,2483.9753,10261.327,16385.416,801.6677,0,12998.75,4399.11,678.47986,2974.1682,16096.258,13901.761,5457.911,10066.123,5739.3228,627.15955,16849.256,29610.139,50335.88,2123.3352,
4269,271.2414692080043,11.526627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18127.988,0,0,0,0,0,0,0,0,32654.031,0,0,0,0,6964.858,0,0,0,0,0,
4578,271.24160069515784,13.061153,0,0,6241.228,74864.2,142219.31,2604.4585,2586.3494,0,1935.6371,18933.43,38539.535,1196.5686,4490.4297,97377.49,124470.06,0,6462.408,627.13965,0,30361.97,0,45027.73,9577.976,12839.437,9810.623,59627.086,32517.164,50699.066,6119.537,15263.716,23644.518,143415.1,3459.8472,3401.7012,64720.28,6881.963,25264.121,3650.873,83037.63,7908.1963,19456.412,32762.777,84471.48,543160.06,1514.7231,5870.0654,127437.01,43345.594,299745.94,
7978,271.273997667006,16.038502,16209.382,21801.576,32186.66,20685.04,21426.418,29476.47,15018.413,22874.28,28871.34,14291.479,22066.479,21912.137,28552.984,24556.566,19272.035,19035.377,21367.89,20300.61,18946.139,17161.625,19122.9,32251.182,19908.975,38660.51,27808.434,18056.826,28337.443,29873.178,21859.842,25434.074,18279.32,21198.13,28957.02,18653.408,24760.506,18953.486,25115.635,21550.732,23408.285,38511.1,17979.254,14609.796,22202.645,18803.207,17243.566,31782.08,27128.543,20746.473,25796.477,
4992,271.6576906647759,13.910419,0,65676.24,43966.484,43745.99,35010.65,37244.066,58926.086,38895.53,29876.176,55373.066,52382.816,47975.484,61552.33,46850.562,25085.768,35443.35,43260.6,48163.08,40558.305,71344.06,65662.47,141087.03,96558.1,40015.996,50275.63,58329.04,101542.48,44264.29,42037.695,36171.77,75628.92,7805.9414,43556.902,127054.336,85829.64,72964.09,61277.105,48921.574,25518.887,49918.645,53095.2,49490.277,57753.105,30484.842,36481.324,43897.82,27460.182,144273.39,33087.125,
612,271.91610501546404,0.48492453,0,0,5209.7295,12524.375,5815.586,10141.903,14485.844,7552.824,12035.66,35713.688,20325.906,14558.267,13349.271,17236.58,17061.625,18057.596,15684.86,15831.811,153307.2,0,81682.1,0,11223.762,9397.459,6396.939,0,19312.027,0,13323.376,16361.654,17995.639,5803.8,15092.881,12994.836,16899.754,15747.661,4126.877,8570.215,18407.879,712645.94,604516.5,637080.4,18047.832,16692.588,99146.766,17829.375,17527.613,9398.005,11245.799,
5161,272.22155854460783,14.1261,7576.7227,14719.281,20498.99,24432.914,16328.527,17666.83,5864.8477,25516.37,19288.67,53474.145,16417.85,19886.967,14065.843,13976.501,14766.767,20496.494,8641.451,15570.05,13358.266,15246.321,12068.264,18636.139,13802.49,9902.354,12643.206,12551.631,26074.105,16703.611,11723.613,14735.125,15684.7295,13048.299,14420.408,11892.314,12480.269,15370.62,14658.0,26177.898,20656.607,9365.637,12006.729,15032.603,7071.3486,17142.309,9837.225,12612.653,9500.829,9588.44,13508.005,
4518,272.2579720182455,12.7945595,5463.081,10523.704,34085.117,18384.037,51692.05,19335.984,28161.16,22838.143,20674.916,22360.535,26829.79,20778.777,45108.152,18203.496,20063.736,18334.117,22727.861,20496.408,17405.637,19227.201,19740.402,24284.635,33645.914,25114.44,23325.164,20083.385,23804.46,38830.055,18484.977,23929.564,20965.402,25473.28,23650.486,26120.465,22924.74,26764.42,19818.012,24525.682,23447.93,20523.22,22859.861,16190.37,21419.162,22289.8,21610.812,21186.951,16630.576,26069.584,19579.719,
4607,272.6321037433881,13.075549,0,0,0,657.212,2791.3809,0,0,0,0,0,0,0,0,1299.4722,1232.9807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3296.7498,0,0,0,0,0,0,654.40137,0,0,0,586.09265,18227.008,0,0,1306.4766,0,10532.114,
390,272.91334390501925,0.049791813,0,0,25750.723,10023.9795,9721.497,5877.9336,7085.887,12183.915,10331.326,10745.302,5007.868,27119.477,14220.567,20901.701,10631.853,24023.283,15020.859,11578.31,25215.314,0,19792.588,0,23021.773,17110.822,6669.8525,0,7014.871,0,16549.055,17627.658,19611.223,24633.885,25579.47,8999.527,9556.584,4271.911,5579.8237,2691.0654,23052.695,28621.984,23952.21,23645.908,7759.485,9609.883,11631.7,3460.0117,6729.562,16332.963,6107.414,
2057,272.9547382920564,0.68638337,0,56347.69,66408.99,56839.137,84785.3,61243.31,45255.504,73982.055,82572.52,93121.375,110001.34,41861.32,105852.92,116283.91,83032.164,53231.188,79829.01,83762.67,21088.982,84616.58,15126.513,113318.836,86315.984,100328.67,72655.64,64676.332,112127.54,160543.83,72464.13,71021.36,66024.13,74103.82,81053.76,57876.74,43524.95,73369.164,132199.36,62608.836,63960.17,0,0,0,62980.574,129098.7,27138.984,82065.32,87000.63,106116.5,93742.7,
4364,273.1480629849677,11.9176655,0,556.966,4649.2295,27741.14,0,5926.9907,0,558.3592,3648.8528,0,0,0,0,31992.47,0,7966.1704,885.6599,0,0,0,0,0,0,1534.0449,11508.15,4454.387,6176.4727,3328.9033,0,943.6414,0,2643.5972,5794.171,1647.7804,54706.344,0,0,0,37262.434,6669.2305,0,3428.4116,9420.695,0,0,1901.8438,0,4053.0496,13751.573,
5745,273.1844393490407,14.786438,25839.572,38664.14,40172.99,36264.344,31703.59,36156.285,36990.67,35700.445,31118.197,34253.027,41290.094,43183.914,37711.01,40784.484,36756.258,34535.75,42543.97,43338.11,30332.314,36835.33,38677.89,36718.19,32885.863,38552.39,40371.68,36138.633,33097.17,42047.242,37145.01,37177.574,34458.395,37907.016,37738.2,37292.227,36085.848,32046.969,39250.156,37553.45,39655.188,35774.242,40943.523,36050.49,33956.516,35693.316,36827.977,35057.49,33607.74,30660.928,29904.01,
4707,273.25714962315016,13.39818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.0884,0,0,0,0,0,0,0,2467.7124,0,0,0,0,0,0,0,0,17995.053,0,0,0,0,16442.26,0,0,0,0,0,
5577,273.2572046640594,14.589242,0,0,1171.2587,11437.17,9883.9375,2797.2712,5915.8467,0,2064.1433,17898.137,19376.21,627.86816,2839.6824,12979.405,3018.143,5529.8667,5715.4033,7015.366,0,24750.168,3485.069,23945.643,8800.17,18212.861,20649.71,50194.703,7036.3677,15586.061,0,0,28975.213,6841.877,6670.1504,4020.6296,97828.56,4013.982,79734.89,531.41394,9512.556,3297.031,563.75665,42837.453,7103.286,9838.244,0,11350.855,9898.836,20243.553,43421.99,
917,273.9546462536049,0.5435273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310001.0,295297.6,236637.0,0,0,0,0,0,0,0,
1793,274.0891728367238,0.66555864,0,78763.96,21615.58,16887.379,40171.785,29159.064,25620.455,92335.03,31540.693,41501.75,34104.5,24866.232,39162.516,32261.82,36867.49,24204.326,34135.383,85012.48,16345.735,47569.45,8731.772,18263.004,54014.91,19902.639,43759.203,30585.223,24091.139,42312.78,205781.11,23471.473,192990.69,19956.125,27335.271,32057.719,24490.605,9272.636,68593.29,150566.56,29135.793,9992.025,7272.0303,4149.1694,39633.89,66931.914,1911.8711,144138.56,26958.527,27840.244,28231.604,
4724,274.14412008135696,13.438838,0,7437.007,11171.512,5129.228,5237.6733,5284.562,7606.581,12750.279,13338.177,6590.078,5217.704,6703.191,14160.54,18383.896,1281.8293,5835.712,7475.5635,16067.126,34741.594,8863.007,4136.418,12444.59,21623.67,11190.376,25829.777,975.86096,7944.34,14046.656,1742.6105,17110.625,4768.125,3271.5322,31068.691,46154.758,3099.5771,2284.0615,22044.299,3014.1812,20249.002,27229.62,10745.447,4299.712,14038.585,28639.037,5251.0137,25798.934,2037.227,24756.404,3663.4792,
4511,274.17966076130676,12.780416,0,7030.1743,3793.381,4306.368,10421.345,21767.812,598.3546,11456.574,10515.203,31885.354,11234.742,26743.596,8418.117,16702.414,8328.264,8749.579,7330.485,14012.227,4894.922,16251.207,4610.88,16117.22,9917.339,1668.7896,6997.55,9299.364,4759.2183,13130.13,6223.4565,11093.762,9529.239,3967.1714,11038.598,21656.242,14389.628,2417.0986,7650.995,7665.238,11796.013,3147.7268,12847.345,4883.573,12389.384,8603.816,9130.981,11037.149,9008.825,14460.931,5640.1196,
1869,274.1868501112736,0.67918694,0,12582.281,6854.12,6811.718,16829.65,31856.756,8246.649,801.4673,35043.816,15537.499,15785.043,26655.773,16138.606,4731.429,28257.23,19242.012,14704.548,2491.1304,16068.847,14548.274,1745.4652,11008.532,52249.9,25402.957,11800.745,6083.8604,2651.4104,21242.113,28206.463,49968.15,13417.372,31584.332,9327.653,16095.902,23700.414,4044.8613,26903.572,17730.588,40148.582,0,0,0,44493.004,14192.974,573.7523,18441.375,9344.599,17651.416,27616.55,
6157,274.21601111386303,15.016246,0,1360.6427,3621.03,1204.3346,6990.6743,13593.171,1491.5552,986.1008,5543.133,15253.335,8244.379,12871.41,8943.454,2640.377,8514.6,6571.11,7859.462,3689.1914,9049.549,10322.181,5650.994,15787.32,22114.482,1297.5774,3284.5366,10646.936,9022.982,6154.8735,0,8989.84,1736.3257,2785.6123,11653.232,32573.78,7083.3564,929.5089,19138.977,2974.0278,9531.4795,1597.983,7916.9287,0,8036.3145,1464.6888,12696.63,1521.0951,8082.411,19245.412,7277.5996,
6398,274.2160453664904,15.208752,0,643.6537,1468.5468,771.19366,6519.5825,11987.146,1528.2114,559.75165,7050.4385,11459.549,6545.6704,11681.649,7812.099,6495.3945,6073.5283,6686.589,6878.0063,5578.653,7054.5415,8045.14,5441.878,19197.143,24490.363,0,4185.682,9961.498,9016.126,5869.0854,0,7657.918,0,5851.6606,9741.769,29427.725,12587.8955,3752.8757,13001.9795,3567.6226,7254.8037,3055.6611,6212.88,0,6364.584,1756.5723,9053.447,4658.2656,7246.903,19900.18,6619.2563,
5659,274.2160540842762,14.682961,0,607.95245,2937.2427,1119.6293,8525.617,15213.06,2043.2772,1408.2555,14654.951,16515.525,6284.42,12963.607,6908.448,9383.644,5296.6323,6989.2607,5033.273,7743.989,8808.516,10534.53,4758.769,18325.877,22791.934,1082.2803,5501.3213,12858.308,8583.137,9172.903,0,9382.554,0,8269.9795,11598.261,27117.145,14748.391,1864.416,21538.963,1915.5575,10660.894,0,8130.69,0,8556.229,1347.7498,13258.644,3237.2048,10058.828,18699.518,7935.3716,
4429,274.2735794544387,12.399138,6740.367,8890.643,11112.613,7485.5356,7266.2715,8825.216,7685.7397,6815.297,10112.4375,10374.385,5609.241,7983.467,9650.894,9577.996,10416.958,9784.058,10563.683,7291.275,8651.73,6064.9595,6975.843,6009.2275,7292.2363,9097.496,9137.223,7956.796,8827.078,8159.288,5300.6963,20930.98,9276.999,9971.868,3289.7878,9542.726,8970.432,8210.336,9027.977,4661.189,11056.507,10384.906,5493.221,10354.682,6960.331,9217.098,5477.753,34149.797,10152.378,7186.0063,6235.1235,
4782,274.6248565315239,13.660307,0,663.2876,2599.2173,772.72955,3620.6965,665.9398,3207.023,3835.9875,3731.8184,721.8296,0,1214.4541,7383.2104,5315.9517,0,0,1368.4586,3094.2793,19254.482,537.2894,562.0443,565.46625,14775.608,3485.9307,1375.5907,0,2187.6418,0,0,5614.8984,691.51,0,20922.537,27398.498,4386.711,1956.9419,5961.061,600.8987,3118.941,4811.522,6633.912,0,4446.21,0,1413.3826,4751.3516,0,4929.1826,0,
1222,274.8808245081436,0.60314316,0,168451.3,174861.89,108423.37,202532.61,155665.52,115110.67,168119.92,158170.05,172168.08,177806.47,177033.8,169797.9,169314.98,195724.47,167940.72,192738.88,168172.03,38989.605,149026.75,4640.168,154692.6,183171.56,169902.89,183985.58,145372.16,166790.19,164618.27,157008.95,171530.98,176871.78,161644.6,179598.05,157023.22,156840.69,120612.484,183925.86,205697.1,168801.11,81061.18,75540.92,50034.355,171497.16,169147.33,34263.11,167603.05,179023.98,161389.33,176804.67,
3075,275.10968822970506,4.114011,637.8262,4048.6643,277478.06,4293.7183,218296.64,11272.983,83504.68,19218.18,295426.9,10125.543,104996.08,5351.0273,581972.6,9003.698,114983.2,7186.4546,103960.29,28728.09,7755.087,15783.398,5385.0522,225613.98,138630.5,540908.06,92676.39,77868.7,612309.94,84475.8,7111.1016,127874.21,11594.854,73419.63,818322.9,19721.918,78969.68,196821.81,115254.9,16888.943,102328.57,11112.533,76744.11,2883.8213,133936.66,9666.596,7620.9336,6447.384,106897.414,22494.445,130666.195,
3156,275.10972834073084,4.391671,2482.0781,8673.867,120364.2,5237.3423,87530.85,7577.3213,47462.58,10850.268,96078.445,6494.1953,34905.203,4719.7383,206529.17,9004.526,36423.91,7981.0576,33313.473,11862.326,16314.145,4299.1675,8836.067,71233.95,41512.547,191483.05,33495.523,23638.38,199521.08,22817.068,2936.8516,52441.156,4505.7197,18108.941,280468.16,8092.1133,20958.59,99262.95,29701.172,11109.411,28799.047,5567.804,22524.71,3045.6658,55696.273,6015.292,11616.109,7235.069,36241.336,10955.5625,41756.93,
2049,275.1708614682661,0.6848057,0,13314.297,1321.8568,45913.598,0,14709.968,795.06177,69110.125,0,10342.689,524.5844,0,4437.6665,0,0,0,4982.6187,72300.56,69087.13,6222.9995,0,0,21782.074,1293.794,0,6159.4927,707.5209,3831.0364,0,0,929.4768,13297.695,0,10125.076,13342.624,0,6421.769,0,5509.8955,0,0,2506.023,18512.602,6286.9956,568.7704,2828.4756,8277.662,8232.884,4200.554,
6591,275.2576595782597,15.31519,16439.23,30867.354,22706.938,26903.19,27494.773,30695.346,22495.229,27045.826,32272.584,29979.01,26250.701,35486.61,29537.135,33437.562,28239.172,25276.107,26644.652,29263.438,25069.322,32878.547,22881.027,26763.975,24448.635,23421.826,25458.168,28048.28,28192.596,27666.002,26682.523,26594.732,26383.803,25589.416,30367.799,33607.855,25750.512,26403.52,27319.51,24498.057,32622.656,26183.451,26518.867,26180.408,26570.43,28142.432,24637.012,27603.287,28964.746,24074.37,29706.678,
1885,276.1185852447872,0.67971563,0,33997.29,34937.195,44453.816,102824.625,80771.14,60099.934,61258.406,46665.75,65199.844,62261.086,45515.81,95192.3,93639.555,138780.66,50161.137,58143.86,64038.812,59111.324,66578.88,67559.17,48122.344,68784.17,47233.53,42259.76,60820.324,61162.72,76435.28,86400.836,59729.766,69891.72,55456.54,41811.95,85271.98,87219.39,69473.984,55649.164,93928.625,62755.293,44743.543,39324.742,61995.703,75533.25,58312.023,37663.105,43805.63,72989.24,88212.86,71427.41,
2130,276.1436561784733,0.6911319,0,679.87164,3073.2856,2886.2214,19295.727,8876.745,7083.8086,1781.5492,5925.226,6435.593,2007.4508,2919.9666,5139.9116,2459.8457,19685.455,3388.2446,5628.0757,999.3724,0,5766.8677,3402.5793,8592.011,4311.1973,1384.1523,5386.3003,3606.4187,6158.358,5852.2456,15972.998,5433.633,6520.875,3620.3477,3365.7417,9944.353,3438.54,7805.777,12035.501,13144.309,2204.6016,9559.239,10941.852,16172.191,4351.203,670.6234,736.6614,3426.2803,5761.0815,5925.3687,718.9462,
2677,276.1438079457916,2.4621859,0,6589.681,8074.076,601.3038,6017.607,12572.598,3821.4539,12576.04,4309.3594,13147.398,3831.4268,2457.711,10534.345,20014.354,13700.02,1895.9994,13243.315,9698.142,2875.4404,5151.5176,4329.3647,1513.7194,8495.039,6408.36,5674.59,1397.3878,4027.0208,29912.824,543183.25,3248.1501,839476.3,5063.045,3405.4297,5199.1206,645.022,6555.458,17720.004,3168.925,7689.2466,11565.31,1196.2194,5411.947,22173.162,9748.823,0,14571.65,5039.909,4767.5107,12316.535,
2573,276.14380969619583,1.3487167,0,617.7544,0,0,1463.7115,0,621.76843,3763.085,0,685.9209,1299.0005,0,0,1505.0522,620.57336,0,619.7268,667.484,0,0,0,0,5895.6357,0,1254.4823,0,0,9515.832,38715.457,0,440459.34,748.4367,0,0,0,0,1428.041,6610.1797,0,4437.2173,0,562.7562,4024.797,2626.584,0,5562.6377,0,0,0,
5136,276.15903971991,14.101666,0,79035.79,54196.86,66467.66,96403.234,101253.61,51630.895,76264.24,82183.74,111785.47,70170.09,96042.266,69986.8,81253.625,67940.17,76284.46,85894.83,76922.836,72127.09,108095.414,44392.453,96006.516,80275.61,81509.92,72129.14,78177.09,86104.37,75036.04,63680.246,68047.195,76695.46,81069.875,70098.766,93079.86,94909.34,74748.664,88852.27,80743.2,84374.4,91961.41,78575.69,57821.547,74058.89,78228.34,68770.875,90616.484,75370.08,63108.1,77513.29,
6384,276.2318062917296,15.202432,0,24850.25,28962.576,29500.09,59659.28,108342.266,25680.537,29642.902,90016.21,94768.19,65786.27,103675.92,64709.902,73970.73,64607.91,54656.42,66019.56,63577.05,53646.137,89129.83,49760.09,126423.01,134571.75,17903.82,51297.41,83507.05,72981.445,65651.14,16507.271,70536.99,23002.607,68836.664,98045.984,190893.67,102707.625,31664.629,138781.98,36659.887,78192.68,30034.719,66363.91,19026.555,72980.76,32772.418,79737.72,47389.793,75662.41,125832.79,61817.703,
5244,276.65177760779403,14.172406,0,4944.2085,1796.3691,777.9573,5549.062,0,13604.792,3756.3953,3142.0674,1763.7563,3428.332,3570.5308,13957.267,4810.12,1835.8458,0,682.6952,3731.9216,11726.535,3409.0352,7222.2803,20552.46,9202.848,2837.498,7119.5195,8411.253,10127.032,3106.7075,2331.8413,4127.199,5975.5747,0,6063.317,30271.69,8632.564,5129.7886,3900.6592,4258.8613,1747.3656,1736.6877,5404.161,1176.3713,3588.7559,603.5005,789.96014,3459.803,0,22335.998,539.5718,
1225,276.8779670623083,0.6033636,0,104627.78,109582.85,69516.95,130998.5,100111.94,73582.23,105899.97,101269.61,108285.016,115031.12,114778.32,107310.445,104743.516,127542.63,108279.375,125452.57,109081.8,24463.463,94462.81,2977.6045,97060.77,117038.7,110742.25,116421.42,95762.65,113573.69,105565.75,99330.1,112743.92,112647.66,103558.734,116603.77,103736.766,99879.43,79059.37,118394.086,130754.805,106081.27,51479.438,48338.992,31365.188,109138.86,109938.95,21056.805,104555.88,116455.01,103783.94,111542.13,
1677,276.9847649097231,0.65204525,0,9832.917,2948.534,7768.3047,9697.243,8517.388,10257.755,6361.21,9647.147,13647.799,9422.626,13682.143,10089.552,12293.389,5549.1016,5807.595,10890.047,19016.674,7234.356,16450.463,3056.258,5976.0127,18414.846,10683.748,18155.893,7543.637,11394.003,12073.272,9353.823,13718.815,3226.4644,12558.387,18031.307,11830.608,8342.527,7574.5396,10106.47,5928.482,11361.669,38758.043,38504.27,43844.21,13549.526,15138.571,6729.8125,9666.373,7363.252,7218.2734,5559.9995,
3136,277.104430621353,4.336773,7927.2476,10554.485,56313.53,10790.426,54130.7,9779.387,18768.225,12213.066,51848.49,6534.9717,18789.766,5776.2163,94493.06,8226.213,9272.628,10249.665,10910.989,11409.234,10025.199,10078.438,12898.959,43975.312,7543.663,69233.805,23565.744,17853.152,86280.484,16502.164,9178.013,11887.473,5445.357,8196.471,107518.98,5682.3223,19027.61,26634.791,17189.05,11096.68,15734.571,11555.751,20806.037,10723.696,18429.889,10737.973,6306.622,5341.139,14367.843,3564.0332,23421.137,
4499,277.2005448812593,12.744839,0,22283.045,12431.387,17545.705,31685.438,72841.76,7243.415,28407.316,40712.684,109168.53,34238.164,74862.3,25854.191,51262.53,29786.701,57823.242,27706.285,49901.69,23550.08,67926.76,7980.032,26958.145,14060.557,8180.714,20854.91,35893.816,18765.72,32820.184,14556.927,28532.064,22437.307,33859.336,35512.793,30694.521,54732.68,5946.9263,65610.195,23656.416,38425.184,10971.044,30839.725,9186.114,30905.45,23314.24,37077.273,25188.63,34951.566,15538.404,25831.223,
6932,277.2157244653749,15.434242,0,637.72955,0,0,33671.074,603.04175,0,0,0,0,0,837.7175,599.5214,560.37103,663.22186,0,537.43085,0,0,0,0,0,0,547.18896,890.8843,0,573.8607,531.56885,0,0,0,0,797.5686,591.6603,0,0,0,0,0,0,651.3069,0,0,0,0,0,0,1883.7336,544.53723,
